bucket_name,entropy
R_0_E_0_S_1_B_44,10.68791675567627
R_0_E_0_S_1_B_45,10.687108993530273
R_0_E_0_S_1_B_46,10.874207496643066
R_0_E_0_S_1_B_47,11.02237319946289
R_0_E_0_S_1_B_48,10.6826171875
R_0_E_0_S_1_B_49,10.68362045288086
R_0_E_0_S_1_B_50,10.856805801391602
R_0_E_0_S_1_B_51,10.960328102111816
R_0_E_0_S_1_B_52,10.682780265808105
R_0_E_0_S_1_B_53,10.669790267944336
R_0_E_0_S_1_B_54,10.854700088500977
R_0_E_0_S_1_B_55,10.997684478759766
R_0_E_0_S_1_B_56,10.701639175415039
R_0_E_0_S_1_B_57,10.697617530822754
R_0_E_0_S_1_B_58,10.87501049041748
R_0_E_0_S_1_B_59,11.065899848937988
R_0_E_0_S_1_B_60,10.71390151977539
R_0_E_0_S_1_B_61,10.694929122924805
R_0_E_0_S_1_B_62,10.87952995300293
R_0_E_0_S_1_B_63,10.963370323181152
R_0_E_0_S_1_B_64,10.743860244750977
R_0_E_0_S_1_B_65,10.740604400634766
R_0_E_0_S_1_B_66,10.930256843566895
R_0_E_0_S_1_B_67,11.157594680786133
R_0_E_0_S_1_B_68,10.734579086303711
R_0_E_0_S_1_B_69,10.735589981079102
R_0_E_0_S_1_B_70,10.909177780151367
R_0_E_0_S_1_B_71,11.041751861572266
R_0_E_0_S_1_B_72,10.736207962036133
R_0_E_0_S_1_B_73,10.746152877807617
R_0_E_0_S_1_B_74,10.934252738952637
R_0_E_0_S_1_B_75,11.070318222045898
R_0_E_0_S_1_B_76,10.692695617675781
R_0_E_0_S_1_B_77,10.676641464233398
R_0_E_0_S_1_B_78,10.812254905700684
R_0_E_0_S_1_B_79,11.06224250793457
R_0_E_0_S_1_B_80,10.676674842834473
R_0_E_0_S_1_B_81,10.659870147705078
R_0_E_0_S_1_B_82,10.816343307495117
R_0_E_0_S_1_B_83,11.025020599365234
R_0_E_0_S_1_B_84,10.687095642089844
R_0_E_0_S_1_B_85,10.683399200439453
R_0_E_0_S_1_B_86,10.838644981384277
R_0_E_0_S_1_B_87,11.088139533996582
R_0_E_0_S_1_B_88,10.734109878540039
R_0_E_0_S_1_B_89,10.719752311706543
R_0_E_0_S_1_B_90,10.90049934387207
R_0_E_0_S_1_B_91,11.07033920288086
R_0_E_0_S_1_B_92,10.686436653137207
R_0_E_0_S_1_B_93,10.669391632080078
R_0_E_0_S_1_B_94,10.834837913513184
R_0_E_0_S_1_B_95,11.007987022399902
R_0_E_0_S_1_B_96,10.665252685546875
R_0_E_0_S_1_B_97,10.655781745910645
R_0_E_0_S_1_B_98,10.817533493041992
R_0_E_0_S_1_B_99,11.057092666625977
R_0_E_0_S_1_B_100,10.65234661102295
R_0_E_0_S_1_B_101,10.637479782104492
R_0_E_0_S_1_B_102,10.819229125976562
R_0_E_0_S_1_B_103,10.898699760437012
R_0_E_0_S_1_B_104,10.693300247192383
R_0_E_0_S_1_B_105,10.682435989379883
R_0_E_0_S_1_B_106,10.87181282043457
R_0_E_0_S_1_B_107,10.946123123168945
R_0_E_0_S_1_B_108,10.748623847961426
R_0_E_0_S_1_B_109,10.775117874145508
R_0_E_0_S_1_B_110,10.922784805297852
R_0_E_0_S_1_B_111,11.160036087036133
R_0_E_0_S_1_B_112,10.841751098632812
R_0_E_0_S_1_B_113,10.839496612548828
R_0_E_0_S_1_B_114,10.948017120361328
R_0_E_0_S_1_B_115,11.042770385742188
R_0_E_0_S_1_B_116,10.825948715209961
R_0_E_0_S_1_B_117,10.818771362304688
R_0_E_0_S_1_B_118,10.946321487426758
R_0_E_0_S_1_B_119,11.084303855895996
R_0_E_0_S_1_B_120,10.856008529663086
R_0_E_0_S_1_B_121,10.818045616149902
R_0_E_0_S_1_B_122,10.887005805969238
R_0_E_0_S_1_B_123,10.9451904296875
R_0_E_0_S_1_B_124,10.777984619140625
R_0_E_0_S_1_B_125,10.74244499206543
R_0_E_0_S_1_B_126,10.802807807922363
R_0_E_0_S_1_B_127,11.114325523376465
R_0_E_0_S_1_B_128,10.908807754516602
R_0_E_0_S_1_B_129,10.890386581420898
R_0_E_0_S_1_B_130,10.964067459106445
R_0_E_0_S_1_B_131,10.977140426635742
R_0_E_0_S_1_B_132,10.92516803741455
R_0_E_0_S_1_B_133,10.870798110961914
R_0_E_0_S_1_B_134,10.908849716186523
R_0_E_0_S_1_B_135,11.259220123291016
R_0_E_0_S_1_B_136,11.81331729888916
R_0_E_0_S_1_B_137,12.014261245727539
R_0_E_0_S_1_B_138,12.131729125976562
R_0_E_0_S_1_B_139,12.154130935668945
R_0_E_0_S_1_B_140,12.152335166931152
R_0_E_0_S_1_B_141,12.097431182861328
R_0_E_0_S_1_B_142,11.89094066619873
R_0_E_0_S_1_B_143,11.705083847045898
R_0_E_0_S_1_B_144,11.466453552246094
R_0_E_0_S_1_B_145,11.373810768127441
R_0_E_0_S_1_B_146,11.102442741394043
R_0_E_0_S_1_B_147,10.8861665725708
R_0_E_0_S_1_B_148,10.835384368896484
R_0_E_0_S_1_B_149,10.86928653717041
R_0_E_0_S_1_B_150,10.859842300415039
R_0_E_0_S_1_B_151,10.846975326538086
R_0_E_0_S_1_B_152,10.864091873168945
R_0_E_0_S_1_B_153,10.869983673095703
R_0_E_0_S_1_B_154,10.896467208862305
R_0_E_0_S_1_B_155,10.958894729614258
R_0_E_0_S_1_B_156,11.042284965515137
R_0_E_0_S_1_B_157,11.093103408813477
R_0_E_0_S_1_B_158,11.083773612976074
R_0_E_0_S_1_B_159,11.101167678833008
R_0_E_0_S_1_B_160,11.250794410705566
R_0_E_0_S_1_B_161,11.271812438964844
R_0_E_0_S_1_B_162,12.432634353637695
R_0_E_0_S_1_B_163,11.514050483703613
R_0_E_0_S_2_B_0,11.030036926269531
R_0_E_0_S_2_B_1,11.09679126739502
R_0_E_0_S_2_B_2,11.2560453414917
R_0_E_0_S_2_B_3,11.262624740600586
R_0_E_0_S_2_B_4,10.935379028320312
R_0_E_0_S_2_B_5,10.965848922729492
R_0_E_0_S_2_B_6,11.150227546691895
R_0_E_0_S_2_B_7,11.140926361083984
R_0_E_0_S_2_B_8,10.959874153137207
R_0_E_0_S_2_B_9,10.99071979522705
R_0_E_0_S_2_B_10,11.147672653198242
R_0_E_0_S_2_B_11,11.186132431030273
R_0_E_0_S_2_B_12,10.906047821044922
R_0_E_0_S_2_B_13,10.910324096679688
R_0_E_0_S_2_B_14,11.066364288330078
R_0_E_0_S_2_B_15,11.142383575439453
R_0_E_0_S_2_B_16,10.892704963684082
R_0_E_0_S_2_B_17,10.883880615234375
R_0_E_0_S_2_B_18,11.010906219482422
R_0_E_0_S_2_B_19,11.268213272094727
R_0_E_0_S_2_B_20,10.925485610961914
R_0_E_0_S_2_B_21,10.925846099853516
R_0_E_0_S_2_B_22,11.065349578857422
R_0_E_0_S_2_B_23,11.132328033447266
R_0_E_0_S_2_B_24,10.965360641479492
R_0_E_0_S_2_B_25,10.971376419067383
R_0_E_0_S_2_B_26,11.097930908203125
R_0_E_0_S_2_B_27,11.13349437713623
R_0_E_0_S_2_B_28,10.971085548400879
R_0_E_0_S_2_B_29,10.973918914794922
R_0_E_0_S_2_B_30,11.091944694519043
R_0_E_0_S_2_B_31,11.17706298828125
R_0_E_0_S_2_B_32,10.989399909973145
R_0_E_0_S_2_B_33,11.012175559997559
R_0_E_0_S_2_B_34,11.109577178955078
R_0_E_0_S_2_B_35,11.120319366455078
R_0_E_0_S_2_B_36,10.965424537658691
R_0_E_0_S_2_B_37,10.980937004089355
R_0_E_0_S_2_B_38,11.110147476196289
R_0_E_0_S_2_B_39,11.123939514160156
R_0_E_0_S_2_B_40,10.982093811035156
R_0_E_0_S_2_B_41,10.990276336669922
R_0_E_0_S_2_B_42,11.14377212524414
R_0_E_0_S_2_B_43,11.274425506591797
R_0_E_0_S_2_B_44,10.91878890991211
R_0_E_0_S_2_B_45,10.929771423339844
R_0_E_0_S_2_B_46,11.150684356689453
R_0_E_0_S_2_B_47,11.21829605102539
R_0_E_0_S_2_B_48,10.955760955810547
R_0_E_0_S_2_B_49,10.939512252807617
R_0_E_0_S_2_B_50,11.166780471801758
R_0_E_0_S_2_B_51,11.255647659301758
R_0_E_0_S_2_B_52,10.928955078125
R_0_E_0_S_2_B_53,10.924223899841309
R_0_E_0_S_2_B_54,11.17357063293457
R_0_E_0_S_2_B_55,11.324893951416016
R_0_E_0_S_2_B_56,10.951900482177734
R_0_E_0_S_2_B_57,10.931402206420898
R_0_E_0_S_2_B_58,11.20361042022705
R_0_E_0_S_2_B_59,11.393905639648438
R_0_E_0_S_2_B_60,10.944746017456055
R_0_E_0_S_2_B_61,10.930779457092285
R_0_E_0_S_2_B_62,11.210699081420898
R_0_E_0_S_2_B_63,11.348772048950195
R_0_E_0_S_2_B_64,10.975021362304688
R_0_E_0_S_2_B_65,10.969602584838867
R_0_E_0_S_2_B_66,11.25297737121582
R_0_E_0_S_2_B_67,11.344186782836914
R_0_E_0_S_2_B_68,11.006372451782227
R_0_E_0_S_2_B_69,11.001142501831055
R_0_E_0_S_2_B_70,11.284255981445312
R_0_E_0_S_2_B_71,11.318900108337402
R_0_E_0_S_2_B_72,11.017326354980469
R_0_E_0_S_2_B_73,11.01623249053955
R_0_E_0_S_2_B_74,11.279986381530762
R_0_E_0_S_2_B_75,11.480794906616211
R_0_E_0_S_2_B_76,10.975391387939453
R_0_E_0_S_2_B_77,10.985200881958008
R_0_E_0_S_2_B_78,11.227775573730469
R_0_E_0_S_2_B_79,11.433328628540039
R_0_E_0_S_2_B_80,10.951895713806152
R_0_E_0_S_2_B_81,10.96782112121582
R_0_E_0_S_2_B_82,11.223889350891113
R_0_E_0_S_2_B_83,11.258877754211426
R_0_E_0_S_2_B_84,10.962751388549805
R_0_E_0_S_2_B_85,10.979265213012695
R_0_E_0_S_2_B_86,11.233636856079102
R_0_E_0_S_2_B_87,11.444212913513184
R_0_E_0_S_2_B_88,11.002622604370117
R_0_E_0_S_2_B_89,11.027715682983398
R_0_E_0_S_2_B_90,11.26081657409668
R_0_E_0_S_2_B_91,11.242938995361328
R_0_E_0_S_2_B_92,10.989234924316406
R_0_E_0_S_2_B_93,10.997379302978516
R_0_E_0_S_2_B_94,11.224031448364258
R_0_E_0_S_2_B_95,11.326860427856445
R_0_E_0_S_2_B_96,10.959203720092773
R_0_E_0_S_2_B_97,10.965740203857422
R_0_E_0_S_2_B_98,11.179532051086426
R_0_E_0_S_2_B_99,11.520212173461914
R_0_E_0_S_2_B_100,10.849006652832031
R_0_E_0_S_2_B_101,10.852431297302246
R_0_E_0_S_2_B_102,11.021364212036133
R_0_E_0_S_2_B_103,11.088517189025879
R_0_E_0_S_2_B_104,10.834772109985352
R_0_E_0_S_2_B_105,10.81386947631836
R_0_E_0_S_2_B_106,10.99234390258789
R_0_E_0_S_2_B_107,11.163335800170898
R_0_E_0_S_2_B_108,10.846723556518555
R_0_E_0_S_2_B_109,10.828965187072754
R_0_E_0_S_2_B_110,10.908487319946289
R_0_E_0_S_2_B_111,11.181219100952148
R_0_E_0_S_2_B_112,10.908873558044434
R_0_E_0_S_2_B_113,10.879176139831543
R_0_E_0_S_2_B_114,10.95302677154541
R_0_E_0_S_2_B_115,11.180803298950195
R_0_E_0_S_2_B_116,10.86363410949707
R_0_E_0_S_2_B_117,10.842362403869629
R_0_E_0_S_2_B_118,10.932859420776367
R_0_E_0_S_2_B_119,11.128376960754395
R_0_E_0_S_2_B_120,10.918455123901367
R_0_E_0_S_2_B_121,10.845314025878906
R_0_E_0_S_2_B_122,10.874180793762207
R_0_E_0_S_2_B_123,11.014469146728516
R_0_E_0_S_2_B_124,10.811241149902344
R_0_E_0_S_2_B_125,10.753589630126953
R_0_E_0_S_2_B_126,10.822463035583496
R_0_E_0_S_2_B_127,11.144737243652344
R_0_E_0_S_2_B_128,10.892948150634766
R_0_E_0_S_2_B_129,10.869097709655762
R_0_E_0_S_2_B_130,10.943451881408691
R_0_E_0_S_2_B_131,10.979045867919922
R_0_E_0_S_2_B_132,10.959545135498047
R_0_E_0_S_2_B_133,10.90145492553711
R_0_E_0_S_2_B_134,10.81986141204834
R_0_E_0_S_2_B_135,11.038446426391602
R_0_E_0_S_2_B_136,11.908838272094727
R_0_E_0_S_2_B_137,12.086265563964844
R_0_E_0_S_2_B_138,11.56803035736084
R_0_E_0_S_2_B_139,11.454851150512695
R_0_E_0_S_2_B_140,11.725317001342773
R_0_E_0_S_2_B_141,12.008833885192871
R_0_E_0_S_2_B_142,12.095865249633789
R_0_E_0_S_2_B_143,11.83785343170166
R_0_E_0_S_2_B_144,11.523295402526855
R_0_E_0_S_2_B_145,11.3128662109375
R_0_E_0_S_2_B_146,11.08499526977539
R_0_E_0_S_2_B_147,10.85616683959961
R_0_E_0_S_2_B_148,10.791425704956055
R_0_E_0_S_2_B_149,10.843643188476562
R_0_E_0_S_2_B_150,10.84420394897461
R_0_E_0_S_2_B_151,10.845479965209961
R_0_E_0_S_2_B_152,10.861710548400879
R_0_E_0_S_2_B_153,10.845783233642578
R_0_E_0_S_2_B_154,10.875432968139648
R_0_E_0_S_2_B_155,10.946381568908691
R_0_E_0_S_2_B_156,11.049049377441406
R_0_E_0_S_2_B_157,11.07532024383545
R_0_E_0_S_2_B_158,11.093549728393555
R_0_E_0_S_2_B_159,11.089631080627441
R_0_E_0_S_2_B_160,11.2239408493042
R_0_E_0_S_2_B_161,11.238544464111328
R_0_E_0_S_2_B_162,12.330852508544922
R_0_E_0_S_2_B_163,11.827374458312988
R_0_E_0_S_3_B_0,11.128894805908203
R_0_E_0_S_3_B_1,11.104164123535156
R_0_E_0_S_3_B_2,11.368568420410156
R_0_E_0_S_3_B_3,11.392866134643555
R_0_E_0_S_3_B_4,11.047073364257812
R_0_E_0_S_3_B_5,11.011578559875488
R_0_E_0_S_3_B_6,11.255703926086426
R_0_E_0_S_3_B_7,11.195493698120117
R_0_E_0_S_3_B_8,11.003205299377441
R_0_E_0_S_3_B_9,11.02230453491211
R_0_E_0_S_3_B_10,11.24867057800293
R_0_E_0_S_3_B_11,11.264665603637695
R_0_E_0_S_3_B_12,10.927204132080078
R_0_E_0_S_3_B_13,10.877971649169922
R_0_E_0_S_3_B_14,11.075929641723633
R_0_E_0_S_3_B_15,11.200850486755371
R_0_E_0_S_3_B_16,10.910512924194336
R_0_E_0_S_3_B_17,10.865893363952637
R_0_E_0_S_3_B_18,10.962786674499512
R_0_E_0_S_3_B_19,11.252201080322266
R_0_E_0_S_3_B_20,10.879283905029297
R_0_E_0_S_3_B_21,10.866594314575195
R_0_E_0_S_3_B_22,11.041927337646484
R_0_E_0_S_3_B_23,11.151153564453125
R_0_E_0_S_3_B_24,10.843744277954102
R_0_E_0_S_3_B_25,10.847352981567383
R_0_E_0_S_3_B_26,11.047185897827148
R_0_E_0_S_3_B_27,11.160879135131836
R_0_E_0_S_3_B_28,10.847911834716797
R_0_E_0_S_3_B_29,10.857358932495117
R_0_E_0_S_3_B_30,11.045600891113281
R_0_E_0_S_3_B_31,11.156970977783203
R_0_E_0_S_3_B_32,10.826555252075195
R_0_E_0_S_3_B_33,10.858049392700195
R_0_E_0_S_3_B_34,11.043804168701172
R_0_E_0_S_3_B_35,11.057518005371094
R_0_E_0_S_3_B_36,10.802032470703125
R_0_E_0_S_3_B_37,10.82766342163086
R_0_E_0_S_3_B_38,11.015058517456055
R_0_E_0_S_3_B_39,11.148685455322266
R_0_E_0_S_3_B_40,10.80714225769043
R_0_E_0_S_3_B_41,10.854223251342773
R_0_E_0_S_3_B_42,11.038721084594727
R_0_E_0_S_3_B_43,11.098387718200684
R_0_E_0_S_3_B_44,10.814443588256836
R_0_E_0_S_3_B_45,10.841803550720215
R_0_E_0_S_3_B_46,11.016892433166504
R_0_E_0_S_3_B_47,11.019790649414062
R_0_E_0_S_3_B_48,10.808066368103027
R_0_E_0_S_3_B_49,10.821229934692383
R_0_E_0_S_3_B_50,11.009239196777344
R_0_E_0_S_3_B_51,11.071520805358887
R_0_E_0_S_3_B_52,10.802971839904785
R_0_E_0_S_3_B_53,10.815149307250977
R_0_E_0_S_3_B_54,10.990480422973633
R_0_E_0_S_3_B_55,11.072132110595703
R_0_E_0_S_3_B_56,10.80859375
R_0_E_0_S_3_B_57,10.827886581420898
R_0_E_0_S_3_B_58,10.996234893798828
R_0_E_0_S_3_B_59,11.109891891479492
R_0_E_0_S_3_B_60,10.826652526855469
R_0_E_0_S_3_B_61,10.834456443786621
R_0_E_0_S_3_B_62,11.005437850952148
R_0_E_0_S_3_B_63,11.04300594329834
R_0_E_0_S_3_B_64,10.879510879516602
R_0_E_0_S_3_B_65,10.886655807495117
R_0_E_0_S_3_B_66,11.064311981201172
R_0_E_0_S_3_B_67,11.321657180786133
R_0_E_0_S_3_B_68,10.877601623535156
R_0_E_0_S_3_B_69,10.898133277893066
R_0_E_0_S_3_B_70,11.092046737670898
R_0_E_0_S_3_B_71,11.31828498840332
R_0_E_0_S_3_B_72,10.872852325439453
R_0_E_0_S_3_B_73,10.880356788635254
R_0_E_0_S_3_B_74,11.123359680175781
R_0_E_0_S_3_B_75,11.335115432739258
R_0_E_0_S_3_B_76,10.889373779296875
R_0_E_0_S_3_B_77,10.90904426574707
R_0_E_0_S_3_B_78,11.059988975524902
R_0_E_0_S_3_B_79,11.260635375976562
R_0_E_0_S_3_B_80,10.879055976867676
R_0_E_0_S_3_B_81,10.891694068908691
R_0_E_0_S_3_B_82,11.074893951416016
R_0_E_0_S_3_B_83,11.314899444580078
R_0_E_0_S_3_B_84,10.838022232055664
R_0_E_0_S_3_B_85,10.878622055053711
R_0_E_0_S_3_B_86,11.057294845581055
R_0_E_0_S_3_B_87,11.234079360961914
R_0_E_0_S_3_B_88,10.843818664550781
R_0_E_0_S_3_B_89,10.884698867797852
R_0_E_0_S_3_B_90,11.093978881835938
R_0_E_0_S_3_B_91,11.391769409179688
R_0_E_0_S_3_B_92,10.803361892700195
R_0_E_0_S_3_B_93,10.829306602478027
R_0_E_0_S_3_B_94,11.000312805175781
R_0_E_0_S_3_B_95,11.26789665222168
R_0_E_0_S_3_B_96,10.784515380859375
R_0_E_0_S_3_B_97,10.785289764404297
R_0_E_0_S_3_B_98,10.943412780761719
R_0_E_0_S_3_B_99,11.21363639831543
R_0_E_0_S_3_B_100,10.76374626159668
R_0_E_0_S_3_B_101,10.76397705078125
R_0_E_0_S_3_B_102,10.882509231567383
R_0_E_0_S_3_B_103,10.964179992675781
R_0_E_0_S_3_B_104,10.793128967285156
R_0_E_0_S_3_B_105,10.782322883605957
R_0_E_0_S_3_B_106,10.894730567932129
R_0_E_0_S_3_B_107,11.037490844726562
R_0_E_0_S_3_B_108,10.938352584838867
R_0_E_0_S_3_B_109,10.920943260192871
R_0_E_0_S_3_B_110,10.982749938964844
R_0_E_0_S_3_B_111,11.133644104003906
R_0_E_0_S_3_B_112,10.970378875732422
R_0_E_0_S_3_B_113,10.926016807556152
R_0_E_0_S_3_B_114,10.953605651855469
R_0_E_0_S_3_B_115,11.135494232177734
R_0_E_0_S_3_B_116,10.911481857299805
R_0_E_0_S_3_B_117,10.861797332763672
R_0_E_0_S_3_B_118,10.90591812133789
R_0_E_0_S_3_B_119,11.100502014160156
R_0_E_0_S_3_B_120,10.953686714172363
R_0_E_0_S_3_B_121,10.876991271972656
R_0_E_0_S_3_B_122,10.854104995727539
R_0_E_0_S_3_B_123,10.939680099487305
R_0_E_0_S_3_B_124,10.861029624938965
R_0_E_0_S_3_B_125,10.790376663208008
R_0_E_0_S_3_B_126,10.798791885375977
R_0_E_0_S_3_B_127,11.067988395690918
R_0_E_0_S_3_B_128,10.900680541992188
R_0_E_0_S_3_B_129,10.864012718200684
R_0_E_0_S_3_B_130,10.891586303710938
R_0_E_0_S_3_B_131,10.898965835571289
R_0_E_0_S_3_B_132,11.004253387451172
R_0_E_0_S_3_B_133,10.93505859375
R_0_E_0_S_3_B_134,10.819788932800293
R_0_E_0_S_3_B_135,11.118799209594727
R_0_E_0_S_3_B_136,12.458148956298828
R_0_E_0_S_3_B_137,12.073026657104492
R_0_E_0_S_3_B_138,10.464877128601074
R_0_E_0_S_3_B_139,10.471551895141602
R_0_E_0_S_3_B_140,10.871021270751953
R_0_E_0_S_3_B_141,11.611370086669922
R_0_E_0_S_3_B_142,12.240217208862305
R_0_E_0_S_3_B_143,12.092716217041016
R_0_E_0_S_3_B_144,11.752029418945312
R_0_E_0_S_3_B_145,11.567183494567871
R_0_E_0_S_3_B_146,11.200141906738281
R_0_E_0_S_3_B_147,10.904159545898438
R_0_E_0_S_3_B_148,10.832204818725586
R_0_E_0_S_3_B_149,10.858436584472656
R_0_E_0_S_3_B_150,10.864906311035156
R_0_E_0_S_3_B_151,10.851888656616211
R_0_E_0_S_3_B_152,10.894769668579102
R_0_E_0_S_3_B_153,10.830791473388672
R_0_E_0_S_3_B_154,10.846979141235352
R_0_E_0_S_3_B_155,10.891499519348145
R_0_E_0_S_3_B_156,11.003520011901855
R_0_E_0_S_3_B_157,11.016572952270508
R_0_E_0_S_3_B_158,11.010818481445312
R_0_E_0_S_3_B_159,11.046016693115234
R_0_E_0_S_3_B_160,11.151325225830078
R_0_E_0_S_3_B_161,11.168668746948242
R_0_E_0_S_3_B_162,12.267034530639648
R_0_E_0_S_3_B_163,11.473647117614746
R_0_E_0_S_4_B_0,10.814957618713379
R_0_E_0_S_4_B_1,10.858305931091309
R_0_E_0_S_4_B_2,10.977375984191895
R_0_E_0_S_4_B_3,11.054454803466797
R_0_E_0_S_4_B_4,10.733416557312012
R_0_E_0_S_4_B_5,10.74325180053711
R_0_E_0_S_4_B_6,10.834307670593262
R_0_E_0_S_4_B_7,10.85961627960205
R_0_E_0_S_4_B_8,10.707791328430176
R_0_E_0_S_4_B_9,10.734408378601074
R_0_E_0_S_4_B_10,10.821401596069336
R_0_E_0_S_4_B_11,10.895689010620117
R_0_E_0_S_4_B_12,10.638267517089844
R_0_E_0_S_4_B_13,10.637571334838867
R_0_E_0_S_4_B_14,10.699033737182617
R_0_E_0_S_4_B_15,11.021707534790039
R_0_E_0_S_4_B_16,10.598316192626953
R_0_E_0_S_4_B_17,10.578094482421875
R_0_E_0_S_4_B_18,10.605270385742188
R_0_E_0_S_4_B_19,11.089408874511719
R_0_E_0_S_4_B_20,10.62152099609375
R_0_E_0_S_4_B_21,10.593950271606445
R_0_E_0_S_4_B_22,10.671611785888672
R_0_E_0_S_4_B_23,10.900592803955078
R_0_E_0_S_4_B_24,10.609344482421875
R_0_E_0_S_4_B_25,10.604499816894531
R_0_E_0_S_4_B_26,10.696434020996094
R_0_E_0_S_4_B_27,10.923425674438477
R_0_E_0_S_4_B_28,10.609759330749512
R_0_E_0_S_4_B_29,10.613040924072266
R_0_E_0_S_4_B_30,10.705029487609863
R_0_E_0_S_4_B_31,10.983122825622559
R_0_E_0_S_4_B_32,10.621277809143066
R_0_E_0_S_4_B_33,10.62557601928711
R_0_E_0_S_4_B_34,10.7239351272583
R_0_E_0_S_4_B_35,10.776799201965332
R_0_E_0_S_4_B_36,10.629114151000977
R_0_E_0_S_4_B_37,10.631429672241211
R_0_E_0_S_4_B_38,10.736419677734375
R_0_E_0_S_4_B_39,10.8866605758667
R_0_E_0_S_4_B_40,10.644460678100586
R_0_E_0_S_4_B_41,10.653897285461426
R_0_E_0_S_4_B_42,10.766029357910156
R_0_E_0_S_4_B_43,10.970451354980469
R_0_E_0_S_4_B_44,10.66444206237793
R_0_E_0_S_4_B_45,10.68336009979248
R_0_E_0_S_4_B_46,10.81622314453125
R_0_E_0_S_4_B_47,10.872756004333496
R_0_E_0_S_4_B_48,10.654715538024902
R_0_E_0_S_4_B_49,10.677396774291992
R_0_E_0_S_4_B_50,10.826189041137695
R_0_E_0_S_4_B_51,10.909339904785156
R_0_E_0_S_4_B_52,10.685340881347656
R_0_E_0_S_4_B_53,10.698193550109863
R_0_E_0_S_4_B_54,10.848669052124023
R_0_E_0_S_4_B_55,10.95313835144043
R_0_E_0_S_4_B_56,10.71936321258545
R_0_E_0_S_4_B_57,10.72212028503418
R_0_E_0_S_4_B_58,10.872917175292969
R_0_E_0_S_4_B_59,10.967971801757812
R_0_E_0_S_4_B_60,10.751507759094238
R_0_E_0_S_4_B_61,10.749632835388184
R_0_E_0_S_4_B_62,10.917423248291016
R_0_E_0_S_4_B_63,10.938379287719727
R_0_E_0_S_4_B_64,10.795944213867188
R_0_E_0_S_4_B_65,10.780738830566406
R_0_E_0_S_4_B_66,10.975908279418945
R_0_E_0_S_4_B_67,11.224822044372559
R_0_E_0_S_4_B_68,10.821807861328125
R_0_E_0_S_4_B_69,10.791807174682617
R_0_E_0_S_4_B_70,11.009504318237305
R_0_E_0_S_4_B_71,11.167182922363281
R_0_E_0_S_4_B_72,10.808778762817383
R_0_E_0_S_4_B_73,10.798094749450684
R_0_E_0_S_4_B_74,11.033154487609863
R_0_E_0_S_4_B_75,11.149574279785156
R_0_E_0_S_4_B_76,10.770798683166504
R_0_E_0_S_4_B_77,10.783778190612793
R_0_E_0_S_4_B_78,10.95541000366211
R_0_E_0_S_4_B_79,11.136727333068848
R_0_E_0_S_4_B_80,10.761028289794922
R_0_E_0_S_4_B_81,10.760797500610352
R_0_E_0_S_4_B_82,10.927202224731445
R_0_E_0_S_4_B_83,11.080028533935547
R_0_E_0_S_4_B_84,10.741395950317383
R_0_E_0_S_4_B_85,10.749826431274414
R_0_E_0_S_4_B_86,10.931734085083008
R_0_E_0_S_4_B_87,11.042369842529297
R_0_E_0_S_4_B_88,10.790472030639648
